year,county_fips,state,county_name,Dcandidatevotes,Rcandidatevotes,totalvotes,RATE,,
2016,22011,LOUISIANA,BEAUREGARD,2393,12238,15078,-1.631998056,,
2016,22013,LOUISIANA,BIENVILLE,3129,3756,7005,-0.182641097,,
2016,22015,LOUISIANA,BOSSIER,12641,35474,49848,-1.031854534,,
2016,22017,LOUISIANA,CADDO,53483,49006,105804,0.087421107,,
2016,22019,LOUISIANA,CALCASIEU,26296,54191,83785,-0.723098007,,
2016,22021,LOUISIANA,CALDWELL,788,3822,4692,-1.579031035,,
2016,22023,LOUISIANA,CAMERON,323,3256,3692,-2.310602404,,
2016,22025,LOUISIANA,CATAHOULA,1322,3479,4856,-0.967599155,,
2016,22027,LOUISIANA,CLAIBORNE,2717,3585,6421,-0.277230144,,
2016,22029,LOUISIANA,CONCORDIA,3272,5477,8872,-0.515156087,,
2016,22031,LOUISIANA,DE SOTO,5165,8068,13500,-0.446000518,,
2016,22033,LOUISIANA,EAST BATON ROUGE,102828,84660,196491,0.194414454,,
2016,22035,LOUISIANA,EAST CARROLL,1838,1059,2939,0.551352957,,
2016,22037,LOUISIANA,EAST FELICIANA,4235,5569,10042,-0.273832177,,
2016,22039,LOUISIANA,EVANGELINE,4208,10360,14882,-0.900964761,,
2016,22041,LOUISIANA,FRANKLIN,2506,6514,9162,-0.95526585,,
2016,22043,LOUISIANA,GRANT,1181,7408,8821,-1.83619896,,
2016,22045,LOUISIANA,IBERIA,10698,20903,32454,-0.669835881,,
2016,22047,LOUISIANA,IBERVILLE,8324,7320,16043,0.128532581,,
2016,22049,LOUISIANA,JACKSON,2139,5169,7464,-0.882340816,,
2016,22051,LOUISIANA,JEFFERSON,73670,100398,181639,-0.309546626,,
2016,22053,LOUISIANA,JEFFERSON DAVIS,3080,10775,14277,-1.252299039,,
2016,22055,LOUISIANA,LAFAYETTE,32726,68195,105603,-0.734201379,,
2016,22057,LOUISIANA,LAFOURCHE,8423,31959,41645,-1.333487772,,
2016,22059,LOUISIANA,LA SALLE,605,5836,6569,-2.266572452,,
2016,22061,LOUISIANA,LINCOLN,7107,10761,18669,-0.414848273,,
2016,22063,LOUISIANA,LIVINGSTON,6950,48824,57730,-1.949480336,,
2016,22065,LOUISIANA,MADISON,2744,1927,4732,0.35345232,,
2016,22067,LOUISIANA,MOREHOUSE,5155,6502,11852,-0.232142704,,
2016,22069,LOUISIANA,NATCHITOCHES,7144,8968,16621,-0.227389842,,
2016,22071,LOUISIANA,ORLEANS,133996,24292,165812,1.707662871,,
2016,22073,LOUISIANA,OUACHITA,24428,41734,68017,-0.535586129,,
2016,22075,LOUISIANA,PLAQUEMINES,3347,6900,10573,-0.723456989,,
2016,22077,LOUISIANA,POINTE COUPEE,4764,6789,11761,-0.354216004,,
2016,22079,LOUISIANA,RAPIDES,18322,36816,56844,-0.69783001,,
2016,22081,LOUISIANA,RED RIVER,1938,2391,4422,-0.210055175,,
2016,22083,LOUISIANA,RICHLAND,3157,6287,9597,-0.6888618,,
2016,22085,LOUISIANA,SABINE,1703,7879,9787,-1.531809591,,
2016,22087,LOUISIANA,ST. BERNARD,4960,10237,15815,-0.724602867,,
2016,22089,LOUISIANA,ST. CHARLES,8559,16621,26192,-0.663683595,,
2016,22091,LOUISIANA,ST. HELENA,3353,2497,5964,0.294765456,,
2016,22093,LOUISIANA,ST. JAMES,6418,5456,12085,0.162390622,,
2016,22095,LOUISIANA,ST. JOHN THE BAPTIST,12661,7569,20743,0.514465444,,
2016,22097,LOUISIANA,ST. LANDRY,17209,21971,39977,-0.244290899,,
2016,22099,LOUISIANA,ST. MARTIN,8266,16873,25750,-0.713563995,,
2016,22101,LOUISIANA,ST. MARY,8050,14359,22877,-0.578704832,,
2016,22103,LOUISIANA,ST. TAMMANY,27717,90915,124392,-1.187879061,,
2016,22105,LOUISIANA,TANGIPAHOA,16878,33959,52416,-0.699142916,,
2016,22107,LOUISIANA,TENSAS,1332,1182,2548,0.119473653,,
2016,22109,LOUISIANA,TERREBONNE,10665,31902,43896,-1.095701352,,
2016,22111,LOUISIANA,UNION,2691,7972,10894,-1.086022531,,
2016,22113,LOUISIANA,VERMILION,4857,20063,25632,-1.418456359,,
2016,22115,LOUISIANA,VERNON,2665,13471,16633,-1.620335169,,
2016,22117,LOUISIANA,WASHINGTON,5692,12556,18628,-0.791136959,,
2016,22119,LOUISIANA,WEBSTER,6260,11542,18145,-0.611812371,,
2016,22121,LOUISIANA,WEST BATON ROUGE,5383,6927,12712,-0.252180979,,
2016,22123,LOUISIANA,WEST CARROLL,715,3970,4759,-1.714238831,,
2016,22125,LOUISIANA,WEST FELICIANA,2248,3390,5799,-0.410788989,,
2016,22127,LOUISIANA,WINN,1644,4608,6372,-1.030661627,,
2016,23001,MAINE,ANDROSCOGGIN,23009,28227,55601,-0.204393523,,
2016,23003,MAINE,AROOSTOOK,13386,19419,35097,-0.372042584,,
2016,23005,MAINE,CUMBERLAND,102981,57709,171818,0.579131365,,
2016,23007,MAINE,FRANKLIN,7016,7918,16488,-0.120945394,,
2016,23009,MAINE,HANCOCK,16117,13705,32130,0.162113886,,
2016,23011,MAINE,KENNEBEC,29302,31675,66208,-0.077871953,,
2016,23013,MAINE,KNOX,12443,9148,23147,0.30762294,,
2016,23015,MAINE,LINCOLN,10241,9727,21503,0.051493747,,
2016,23017,MAINE,OXFORD,12172,16210,31201,-0.286490104,,
2016,23019,MAINE,PENOBSCOT,32838,41622,80540,-0.237042492,,
2016,23021,MAINE,PISCATAQUIS,3098,5406,9182,-0.556752706,,
2016,23023,MAINE,SAGADAHOC,10664,9304,21616,0.136429168,,
2016,23025,MAINE,SOMERSET,9092,15001,26064,-0.50072196,,
2016,23027,MAINE,WALDO,10440,10378,22707,0.005956402,,
2016,23029,MAINE,WASHINGTON,6075,9093,16365,-0.403322898,,
2016,23031,MAINE,YORK,55844,50403,114274,0.102511392,,
2016,24001,MARYLAND,ALLEGANY,7875,21270,30654,-0.993604445,,
2016,24003,MARYLAND,ANNE ARUNDEL,128419,122403,270081,0.047979476,,
2016,24005,MARYLAND,BALTIMORE,218412,149477,390682,0.379240653,,
2016,24009,MARYLAND,CALVERT,18225,26176,47408,-0.362048683,,
2016,24011,MARYLAND,CAROLINE,4009,9368,14113,-0.848757793,,
2016,24013,MARYLAND,CARROLL,26567,58215,91848,-0.784473209,,
2016,24015,MARYLAND,CECIL,13650,28868,45269,-0.748994194,,
2016,24017,MARYLAND,CHARLES,49341,25614,78303,0.655616301,,
2016,24019,MARYLAND,DORCHESTER,6245,8413,15225,-0.297996985,,
2016,24021,MARYLAND,FREDERICK,56522,59522,125677,-0.051716049,,
2016,24023,MARYLAND,GARRETT,2567,10776,14011,-1.434583537,,
2016,24025,MARYLAND,HARFORD,47077,77860,133672,-0.503127783,,
2016,24027,MARYLAND,HOWARD,102597,47484,162193,0.77041588,,
2016,24029,MARYLAND,KENT,4575,4876,10021,-0.063718513,,
2016,24031,MARYLAND,MONTGOMERY,357837,92704,478873,1.350665954,,
2016,24033,MARYLAND,PRINCE GEORGE'S,344049,32811,390385,2.350020264,,
2016,24035,MARYLAND,QUEEN ANNE'S,7973,16993,26523,-0.756740661,,
2016,24037,MARYLAND,ST. MARY'S,17534,28663,49842,-0.491465239,,
2016,24039,MARYLAND,SOMERSET,4196,5341,9900,-0.241281211,,
2016,24041,MARYLAND,TALBOT,8653,10724,20553,-0.214578139,,
2016,24043,MARYLAND,WASHINGTON,21129,40998,65991,-0.662876781,,
2016,24045,MARYLAND,WICOMICO,18050,22198,42547,-0.20685651,,
2016,24047,MARYLAND,WORCESTER,9753,17210,28273,-0.56791568,,
2016,24510,MARYLAND,BALTIMORE CITY,202673,25205,239402,2.084551455,,
2016,25001,MASSACHUSETTS,BARNSTABLE,72430,54099,133862,0.291804877,,
2016,25003,MASSACHUSETTS,BERKSHIRE,43714,16839,64803,0.953970792,,
2016,25005,MASSACHUSETTS,BRISTOL,129540,105443,248959,0.205819191,,
2016,25007,MASSACHUSETTS,DUKES,8400,2477,11502,1.221183555,,
2016,25009,MASSACHUSETTS,ESSEX,222310,136316,379868,0.489097084,,
2016,25011,MASSACHUSETTS,FRANKLIN,24478,10364,38177,0.859436492,,
2016,25013,MASSACHUSETTS,HAMPDEN,112590,78685,203117,0.358300362,,
2016,25015,MASSACHUSETTS,HAMPSHIRE,55367,21790,82956,0.932532599,,
2016,25017,MASSACHUSETTS,MIDDLESEX,520360,219793,784034,0.861834685,,
2016,25019,MASSACHUSETTS,NANTUCKET,4146,1892,6406,0.784509543,,
2016,25021,MASSACHUSETTS,NORFOLK,221819,119723,361562,0.616680993,,
2016,25023,MASSACHUSETTS,PLYMOUTH,135513,115369,266863,0.16093189,,
2016,25025,MASSACHUSETTS,SUFFOLK,245751,50421,308741,1.583911073,,
2016,25027,MASSACHUSETTS,WORCESTER,198778,157682,383705,0.231608277,,
2016,26001,MICHIGAN,ALCONA,1732,4201,6198,-0.886045782,,
2016,26003,MICHIGAN,ALGER,1663,2585,4518,-0.441102308,,
2016,26005,MICHIGAN,ALLEGAN,18050,34183,55786,-0.63858276,,
2016,26007,MICHIGAN,ALPENA,4877,9090,14698,-0.622644631,,
2016,26009,MICHIGAN,ANTRIM,4448,8469,13582,-0.643957881,,
2016,26011,MICHIGAN,ARENAC,2384,4950,7696,-0.730607827,,
2016,26013,MICHIGAN,BARAGA,1156,2158,3490,-0.624216097,,
2016,26015,MICHIGAN,BARRY,9114,19202,30329,-0.745202747,,
2016,26017,MICHIGAN,BAY,21642,28328,52977,-0.269214844,,
2016,26019,MICHIGAN,BENZIE,4108,5539,10228,-0.298877687,,
2016,26021,MICHIGAN,BERRIEN,29495,38647,72031,-0.270248395,,
2016,26023,MICHIGAN,BRANCH,5061,11786,17663,-0.845348294,,
2016,26025,MICHIGAN,CALHOUN,24157,31494,58902,-0.265222858,,
2016,26027,MICHIGAN,CASS,7270,14243,22595,-0.672509266,,
2016,26029,MICHIGAN,CHARLEVOIX,5137,8674,14589,-0.523860794,,
2016,26031,MICHIGAN,CHEBOYGAN,4302,8683,13672,-0.70228706,,
2016,26033,MICHIGAN,CHIPPEWA,5379,9122,15456,-0.528186595,,
2016,26035,MICHIGAN,CLARE,4249,8505,13389,-0.693970565,,
2016,26037,MICHIGAN,CLINTON,16492,21636,40655,-0.271483179,,
2016,26039,MICHIGAN,CRAWFORD,2110,4354,6844,-0.724407015,,
2016,26041,MICHIGAN,DELTA,6436,11121,18492,-0.546927984,,
2016,26043,MICHIGAN,DICKINSON,3923,8580,13165,-0.782577246,,
2016,26045,MICHIGAN,EATON,24938,27609,56221,-0.101749062,,
2016,26047,MICHIGAN,EMMET,6972,10616,18802,-0.420460169,,
2016,26049,MICHIGAN,GENESEE,102751,84175,196296,0.199410621,,
2016,26051,MICHIGAN,GLADWIN,3794,8124,12472,-0.761401772,,
2016,26053,MICHIGAN,GOGEBIC,2925,4018,7329,-0.317489786,,
2016,26055,MICHIGAN,GRAND TRAVERSE,20965,27413,51589,-0.268162973,,
2016,26057,MICHIGAN,GRATIOT,5666,9880,16465,-0.55602911,,
2016,26059,MICHIGAN,HILLSDALE,4799,14095,19940,-1.077412562,,
2016,26061,MICHIGAN,HOUGHTON,6018,8475,15624,-0.342365675,,
2016,26063,MICHIGAN,HURON,4579,10692,15917,-0.848015165,,
2016,26065,MICHIGAN,INGHAM,79110,43868,131138,0.589654164,,
2016,26067,MICHIGAN,IONIA,8352,16635,26854,-0.689007878,,
2016,26069,MICHIGAN,IOSCO,4345,8345,13361,-0.652636798,,
2016,26071,MICHIGAN,IRON,2004,3675,5910,-0.606407949,,
2016,26073,MICHIGAN,ISABELLA,11404,12338,25392,-0.07871976,,
2016,26075,MICHIGAN,JACKSON,25795,39793,69677,-0.433510343,,
2016,26077,MICHIGAN,KALAMAZOO,67148,51034,126299,0.274407061,,
2016,26079,MICHIGAN,KALKASKA,2280,6116,8833,-0.986732845,,
2016,26081,MICHIGAN,KENT,138683,148180,308184,-0.066236998,,
2016,26083,MICHIGAN,KEWEENAW,527,814,1434,-0.434759817,,
2016,26085,MICHIGAN,LAKE,1939,3159,5328,-0.488083146,,
2016,26087,MICHIGAN,LAPEER,12734,30037,45183,-0.858154373,,
2016,26089,MICHIGAN,LEELANAU,6774,7239,14757,-0.066391321,,
2016,26091,MICHIGAN,LENAWEE,16750,26430,45939,-0.45610147,,
2016,26093,MICHIGAN,LIVINGSTON,34384,65680,105866,-0.647203125,,
2016,26095,MICHIGAN,LUCE,681,1756,2579,-0.947231468,,
2016,26097,MICHIGAN,MACKINAC,2085,3744,6097,-0.585385703,,
2016,26099,MICHIGAN,MACOMB,176317,224665,419312,-0.242326893,,
2016,26101,MICHIGAN,MANISTEE,4979,6915,12599,-0.328463897,,
2016,26103,MICHIGAN,MARQUETTE,16042,14646,32976,0.091043022,,
2016,26105,MICHIGAN,MASON,5281,8505,14685,-0.476538752,,
2016,26107,MICHIGAN,MECOSTA,5827,10305,17168,-0.570126926,,
2016,26109,MICHIGAN,MENOMINEE,3539,6702,10768,-0.638561788,,
2016,26111,MICHIGAN,MIDLAND,15635,23846,42506,-0.422104497,,
2016,26113,MICHIGAN,MISSAUKEE,1565,5386,7317,-1.23591717,,
2016,26115,MICHIGAN,MONROE,26863,43261,74218,-0.476501661,,
2016,26117,MICHIGAN,MONTCALM,7874,16907,26609,-0.764161545,,
2016,26119,MICHIGAN,MONTMORENCY,1287,3498,5009,-0.999877448,,
2016,26121,MICHIGAN,MUSKEGON,37304,36127,78088,0.032060051,,
2016,26123,MICHIGAN,NEWAYGO,6212,15173,22640,-0.893034627,,
2016,26125,MICHIGAN,OAKLAND,343070,289203,664614,0.170805644,,
2016,26127,MICHIGAN,OCEANA,3973,7228,11930,-0.598440896,,
2016,26129,MICHIGAN,OGEMAW,3030,6827,10387,-0.812322719,,
2016,26131,MICHIGAN,ONTONAGON,1176,2066,3426,-0.563495521,,
2016,26133,MICHIGAN,OSCEOLA,2705,7336,10609,-0.997691823,,
2016,26135,MICHIGAN,OSCODA,1044,2843,4073,-1.001800343,,
2016,26137,MICHIGAN,OTSEGO,3556,8266,12538,-0.843514398,,
2016,26139,MICHIGAN,OTTAWA,44973,88467,142734,-0.676567291,,
2016,26141,MICHIGAN,PRESQUE ISLE,2400,4488,7218,-0.625938431,,
2016,26143,MICHIGAN,ROSCOMMON,4287,8141,13041,-0.641325835,,
2016,26145,MICHIGAN,SAGINAW,44396,45469,94320,-0.0238814,,
2016,26147,MICHIGAN,ST. CLAIR,24553,49051,78003,-0.692026527,,
2016,26149,MICHIGAN,ST. JOSEPH,7526,14884,23757,-0.681923118,,
2016,26151,MICHIGAN,SANILAC,4873,13446,19249,-1.0149719,,
2016,26153,MICHIGAN,SCHOOLCRAFT,1369,2556,4154,-0.62436299,,
2016,26155,MICHIGAN,SHIAWASSEE,12546,19230,34111,-0.42706967,,
2016,26157,MICHIGAN,TUSCOLA,7429,17102,25796,-0.833804156,,
2016,26159,MICHIGAN,VAN BUREN,13258,17890,33274,-0.299640754,,
2016,26161,MICHIGAN,WASHTENAW,128483,50631,188578,0.931232563,,
2016,26163,MICHIGAN,WAYNE,519444,228993,777838,0.819067573,,
2016,26165,MICHIGAN,WEXFORD,4436,10000,15298,-0.812832024,,
2016,27001,MINNESOTA,AITKIN,3134,5516,9231,-0.565342816,,
2016,27003,MINNESOTA,ANOKA,75500,93339,185758,-0.212105371,,
2016,27005,MINNESOTA,BECKER,5208,10880,17222,-0.736730337,,
2016,27007,MINNESOTA,BELTRAMI,8688,10783,21564,-0.216028057,,
2016,27009,MINNESOTA,BENTON,5640,12872,20058,-0.825170344,,
2016,27011,MINNESOTA,BIG STONE,921,1608,2755,-0.557286413,,
2016,27013,MINNESOTA,BLUE EARTH,14428,15667,33593,-0.082385826,,
2016,27015,MINNESOTA,BROWN,3763,8708,13779,-0.839025632,,
2016,27017,MINNESOTA,CARLTON,8460,8160,18211,0.036105005,,
2016,27019,MINNESOTA,CARVER,21508,29056,55696,-0.300800043,,
2016,27021,MINNESOTA,CASS,4949,9982,15999,-0.701597935,,
2016,27023,MINNESOTA,CHIPPEWA,1978,3764,6222,-0.643395989,,
2016,27025,MINNESOTA,CHISAGO,9278,18441,30228,-0.68693044,,
2016,27027,MINNESOTA,CLAY,12971,13543,29398,-0.043153712,,
2016,27029,MINNESOTA,CLEARWATER,1100,2925,4245,-0.977984301,,
2016,27031,MINNESOTA,COOK,1912,1156,3395,0.503184044,,
2016,27033,MINNESOTA,COTTONWOOD,1678,3679,5721,-0.785038368,,
2016,27035,MINNESOTA,CROW WING,10982,22287,35842,-0.70774598,,
2016,27037,MINNESOTA,DAKOTA,110483,99583,231440,0.103870196,,
2016,27039,MINNESOTA,DODGE,3102,6527,10654,-0.743900355,,
2016,27041,MINNESOTA,DOUGLAS,6227,13966,21785,-0.807731129,,
2016,27043,MINNESOTA,FARIBAULT,2153,4659,7412,-0.771938614,,
2016,27045,MINNESOTA,FILLMORE,3872,6271,11055,-0.482164662,,
2016,27047,MINNESOTA,FREEBORN,6041,8808,16051,-0.377090838,,
2016,27049,MINNESOTA,GOODHUE,9446,14041,25717,-0.39639025,,
2016,27051,MINNESOTA,GRANT,1105,2063,3473,-0.624315899,,
2016,27053,MINNESOTA,HENNEPIN,429288,191770,679977,0.805831285,,
2016,27055,MINNESOTA,HOUSTON,4145,5616,10604,-0.303716878,,
2016,27057,MINNESOTA,HUBBARD,3423,7261,11505,-0.752000201,,
2016,27059,MINNESOTA,ISANTI,5657,13635,21016,-0.8797463,,
2016,27061,MINNESOTA,ITASCA,9015,12920,23880,-0.359886642,,
2016,27063,MINNESOTA,JACKSON,1492,3609,5484,-0.883313224,,
2016,27065,MINNESOTA,KANABEC,2327,5230,8177,-0.809831394,,
2016,27067,MINNESOTA,KANDIYOHI,7266,12785,21772,-0.565066675,,
2016,27069,MINNESOTA,KITTSON,823,1349,2385,-0.494162656,,
2016,27071,MINNESOTA,KOOCHICHING,2306,3569,6363,-0.436771023,,
2016,27073,MINNESOTA,LAC QUI PARLE,1305,2293,3860,-0.563657963,,
2016,27075,MINNESOTA,LAKE,3077,2932,6521,0.048270312,,
2016,27077,MINNESOTA,LAKE OF THE WOODS,553,1540,2242,-1.024179694,,
2016,27079,MINNESOTA,LE SUEUR,4623,9182,14971,-0.686201201,,
2016,27081,MINNESOTA,LINCOLN,860,1931,3019,-0.808860893,,
2016,27083,MINNESOTA,LYON,3825,7256,12215,-0.640270246,,
2016,27085,MINNESOTA,MCLEOD,4978,12155,18807,-0.892712404,,
2016,27087,MINNESOTA,MAHNOMEN,930,991,2088,-0.063529948,,
2016,27089,MINNESOTA,MARSHALL,1225,3208,4817,-0.962706846,,
2016,27091,MINNESOTA,MARTIN,2733,7062,10531,-0.949328391,,
2016,27093,MINNESOTA,MEEKER,3191,8104,12282,-0.93202342,,
2016,27095,MINNESOTA,MILLE LACS,3710,8340,13017,-0.81003134,,
2016,27097,MINNESOTA,MORRISON,3637,12925,17614,-1.268004254,,
2016,27099,MINNESOTA,MOWER,7437,8823,17715,-0.170894407,,
2016,27101,MINNESOTA,MURRAY,1295,2974,4668,-0.831397153,,
2016,27103,MINNESOTA,NICOLLET,7886,8437,18097,-0.06753776,,
2016,27105,MINNESOTA,NOBLES,2733,5299,8632,-0.662118217,,
2016,27107,MINNESOTA,NORMAN,1264,1699,3261,-0.295758547,,
2016,27109,MINNESOTA,OLMSTED,36268,35668,80129,0.016681882,,
2016,27111,MINNESOTA,OTTER TAIL,9340,20939,32500,-0.807307197,,
2016,27113,MINNESOTA,PENNINGTON,2147,4000,6715,-0.622222842,,
2016,27115,MINNESOTA,PINE,4580,8191,13811,-0.581336992,,
2016,27117,MINNESOTA,PIPESTONE,1127,3338,4808,-1.08581259,,
2016,27119,MINNESOTA,POLK,4712,8979,14796,-0.644776071,,
2016,27121,MINNESOTA,POPE,2106,3793,6319,-0.588366849,,
2016,27123,MINNESOTA,RAMSEY,177738,70894,273143,0.919124752,,
2016,27125,MINNESOTA,RED LAKE,540,1141,1881,-0.74809121,,
2016,27127,MINNESOTA,REDWOOD,1887,5137,7611,-1.001480985,,
2016,27129,MINNESOTA,RENVILLE,2117,4890,7606,-0.837192311,,
2016,27131,MINNESOTA,RICE,14437,15429,32443,-0.0664545,,
2016,27133,MINNESOTA,ROCK,1373,3091,4839,-0.811496536,,
2016,27135,MINNESOTA,ROSEAU,1856,5451,7804,-1.077375444,,
2016,27137,MINNESOTA,SAINT LOUIS,57771,44630,112422,0.258080641,,
2016,27139,MINNESOTA,SCOTT,28502,39948,75029,-0.337604348,,
2016,27141,MINNESOTA,SHERBURNE,13293,31053,48283,-0.848457841,,
2016,27143,MINNESOTA,SIBLEY,1954,5193,7774,-0.977433011,,
2016,27145,MINNESOTA,STEARNS,25576,47617,79592,-0.621535429,,
2016,27147,MINNESOTA,STEELE,6241,11198,19179,-0.584594765,,
2016,27149,MINNESOTA,STEVENS,2116,2799,5398,-0.279734697,,
2016,27151,MINNESOTA,SWIFT,1686,2963,4994,-0.563843409,,
2016,27153,MINNESOTA,TODD,2783,8485,11993,-1.114770416,,
2016,27155,MINNESOTA,TRAVERSE,630,1049,1798,-0.509872789,,
2016,27157,MINNESOTA,WABASHA,3866,6989,11832,-0.592117104,,
2016,27159,MINNESOTA,WADENA,1684,4837,6934,-1.055122778,,
2016,27161,MINNESOTA,WASECA,2838,5967,9653,-0.74314471,,
2016,27163,MINNESOTA,WASHINGTON,67086,64428,144235,0.040427057,,
2016,27165,MINNESOTA,WATONWAN,1814,2768,4998,-0.422590686,,
2016,27167,MINNESOTA,WILKIN,893,2129,3302,-0.868821084,,
2016,27169,MINNESOTA,WINONA,11366,12122,26074,-0.064395541,,
2016,27171,MINNESOTA,WRIGHT,20334,43274,69618,-0.755257631,,
2016,27173,MINNESOTA,YELLOW MEDICINE,1524,3382,5276,-0.797128793,,
2016,28001,MISSISSIPPI,ADAMS,7757,5874,13836,0.278059829,,
2016,28003,MISSISSIPPI,ALCORN,2684,11819,14783,-1.482400187,,
2016,28005,MISSISSIPPI,AMITE,2697,4289,7050,-0.463913561,,
2016,28007,MISSISSIPPI,ATTALA,3242,4897,8256,-0.412432349,,
2016,28009,MISSISSIPPI,BENTON,1719,2251,4013,-0.269631836,,
2016,28011,MISSISSIPPI,BOLIVAR,9046,4590,13824,0.678442647,,
2016,28013,MISSISSIPPI,CALHOUN,1910,4390,6396,-0.832225985,,
2016,28015,MISSISSIPPI,CARROLL,1680,3799,5528,-0.815944081,,
2016,28017,MISSISSIPPI,CHICKASAW,3649,4127,7890,-0.123097593,,
2016,28019,MISSISSIPPI,CHOCTAW,1218,2788,4065,-0.828114324,,
2016,28021,MISSISSIPPI,CLAIBORNE,3708,540,4272,1.926678787,,
2016,28023,MISSISSIPPI,CLARKE,2585,5137,7791,-0.686743744,,
2016,28025,MISSISSIPPI,CLAY,5722,4150,10003,0.32121006,,
2016,28027,MISSISSIPPI,COAHOMA,6378,2426,8912,0.966610758,,
2016,28029,MISSISSIPPI,COPIAH,6741,6103,12982,0.099427828,,
2016,28031,MISSISSIPPI,COVINGTON,3276,5435,8811,-0.506236355,,
2016,28033,MISSISSIPPI,DESOTO,20591,43089,65695,-0.738413657,,
2016,28035,MISSISSIPPI,FORREST,11716,15461,28064,-0.277365295,,
2016,28037,MISSISSIPPI,FRANKLIN,1502,2721,4290,-0.594201906,,
2016,28039,MISSISSIPPI,GEORGE,1027,8696,9891,-2.136221219,,
2016,28041,MISSISSIPPI,GREENE,974,4335,5369,-1.493065586,,
2016,28043,MISSISSIPPI,GRENADA,4424,5970,10513,-0.299702663,,
2016,28045,MISSISSIPPI,HANCOCK,3344,13811,17637,-1.418297681,,
2016,28047,MISSISSIPPI,HARRISON,21169,40354,63313,-0.645152675,,
2016,28049,MISSISSIPPI,HINDS,67594,25275,94681,0.983703457,,
2016,28051,MISSISSIPPI,HOLMES,6689,1309,8076,1.631200899,,
2016,28053,MISSISSIPPI,HUMPHREYS,3071,1151,4253,0.981372112,,
2016,28055,MISSISSIPPI,ISSAQUENA,395,298,699,0.281792278,,
2016,28057,MISSISSIPPI,ITAWAMBA,1117,8470,9737,-2.025883989,,
2016,28059,MISSISSIPPI,JACKSON,14657,33629,49567,-0.830470753,,
2016,28061,MISSISSIPPI,JASPER,4368,4038,8475,0.078555719,,
2016,28063,MISSISSIPPI,JEFFERSON,3337,490,3860,1.918422088,,
2016,28065,MISSISSIPPI,JEFFERSON DAVIS,3720,2466,6237,0.411126264,,
2016,28067,MISSISSIPPI,JONES,7791,20133,28352,-0.949391038,,
2016,28069,MISSISSIPPI,KEMPER,2827,1778,4639,0.463726942,,
2016,28071,MISSISSIPPI,LAFAYETTE,7969,10872,19643,-0.310631662,,
2016,28073,MISSISSIPPI,LAMAR,5190,18751,24592,-1.284513387,,
2016,28075,MISSISSIPPI,LAUDERDALE,11269,17741,29506,-0.453822752,,
2016,28077,MISSISSIPPI,LAWRENCE,2195,4091,6364,-0.622607392,,
2016,28079,MISSISSIPPI,LEAKE,3584,4782,8449,-0.288379374,,
2016,28081,MISSISSIPPI,LEE,10029,22220,32913,-0.795511888,,
2016,28083,MISSISSIPPI,LEFLORE,7787,3212,11140,0.885561881,,
2016,28085,MISSISSIPPI,LINCOLN,4458,10550,15193,-0.861425625,,
2016,28087,MISSISSIPPI,LOWNDES,11819,13271,25575,-0.115872797,,
2016,28089,MISSISSIPPI,MADISON,20343,28265,49802,-0.328887418,,
2016,28091,MISSISSIPPI,MARION,3677,7836,11693,-0.756631298,,
2016,28093,MISSISSIPPI,MARSHALL,8023,6587,14839,0.197214407,,
2016,28095,MISSISSIPPI,MONROE,5524,10167,15884,-0.610044946,,
2016,28097,MISSISSIPPI,MONTGOMERY,2115,2818,4996,-0.286972601,,
2016,28099,MISSISSIPPI,NESHOBA,2715,7679,10553,-1.039697377,,
2016,28101,MISSISSIPPI,NEWTON,2756,6548,9438,-0.865379306,,
2016,28103,MISSISSIPPI,NOXUBEE,4347,1200,5574,1.287164395,,
2016,28105,MISSISSIPPI,OKTIBBEHA,8859,8576,18124,0.032466287,,
2016,28107,MISSISSIPPI,PANOLA,7431,7449,15064,-0.002419356,,
2016,28109,MISSISSIPPI,PEARL RIVER,3604,17782,21883,-1.59614237,,
2016,28111,MISSISSIPPI,PERRY,1220,4135,5432,-1.22063647,,
2016,28113,MISSISSIPPI,PIKE,8043,8009,16310,0.004236239,,
2016,28115,MISSISSIPPI,PONTOTOC,2386,10336,12984,-1.466014623,,
2016,28117,MISSISSIPPI,PRENTISS,2067,7648,9872,-1.308345895,,
2016,28119,MISSISSIPPI,QUITMAN,2312,1001,3365,0.83711345,,
2016,28121,MISSISSIPPI,RANKIN,14110,47178,62768,-1.207043916,,
2016,28123,MISSISSIPPI,SCOTT,4268,6122,10522,-0.360743507,,
2016,28125,MISSISSIPPI,SHARKEY,1479,692,2190,0.759535507,,
2016,28127,MISSISSIPPI,SIMPSON,3874,7393,11419,-0.646246042,,
2016,28129,MISSISSIPPI,SMITH,1617,5928,7627,-1.299114307,,
2016,28131,MISSISSIPPI,STONE,1573,5306,7045,-1.215853632,,
2016,28133,MISSISSIPPI,SUNFLOWER,6725,2794,9598,0.878357665,,
2016,28135,MISSISSIPPI,TALLAHATCHIE,3337,2462,5870,0.304098172,,
2016,28137,MISSISSIPPI,TATE,3926,7495,11627,-0.646615036,,
2016,28139,MISSISSIPPI,TIPPAH,1842,7240,9235,-1.368769269,,
2016,28141,MISSISSIPPI,TISHOMINGO,999,7166,8371,-1.970348119,,
2016,28143,MISSISSIPPI,TUNICA,2667,853,3567,1.139949977,,
2016,28145,MISSISSIPPI,UNION,2012,9235,11496,-1.523871361,,
